IdContatore;Edificio;Data;Valore;Stato
2003;Palazzo Comunale – Piazza Libertà;2025-02-14;283,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-14;111,6;OK
2005;Biblioteca Civica;2025-02-14;114,0;OK
2006;Asilo Nido Girotondo;2025-02-14;82,5;ERR
2007;Asilo Nido Girotondo;2025-02-14;50,2;OK
2008;Piscina Comunale;2025-02-14;1.276,3;OK
2009;Piscina Comunale;2025-02-14;317,9;OK
2010;Centro Sportivo Città di Lodi;2025-02-14;252,4;OK
2001;Scuola Primaria Dante Alighieri;2025-02-15;78,6;OK
2002;Scuola Primaria Dante Alighieri;2025-02-15;93,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-15;148,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-15;113,9;OK
2005;Biblioteca Civica;2025-02-15;65,5;OK
2006;Asilo Nido Girotondo;2025-02-15;43,2;OK
2007;Asilo Nido Girotondo;2025-02-15;49,7;OK
2008;Piscina Comunale;2025-02-15;706,6;OK
2009;Piscina Comunale;2025-02-15;292,0;OK
2010;Centro Sportivo Città di Lodi;2025-02-15;134,0;OK
2001;Scuola Primaria Dante Alighieri;2025-02-16;105,8;OK
2002;Scuola Primaria Dante Alighieri;2025-02-16;88,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-16;165,1;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-02-16;144,8;OK
2005;Biblioteca Civica;2025-02-16;72,7;OK
2006;Asilo Nido Girotondo;2025-02-16;53,0;OK
2007;Asilo Nido Girotondo;2025-02-16;63,5;OK
2008;Piscina Comunale;2025-02-16;777,1;OK
2009;Piscina Comunale;2025-02-16;341,3;OK
2010;Centro Sportivo Città di Lodi;2025-02-16;126,5;OK
2001;Scuola Primaria Dante Alighieri;2025-02-17;171,9;OK
2002;Scuola Primaria Dante Alighieri;2025-02-17;94,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-17;282,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-17;118,7;OK
2005;Biblioteca Civica;2025-02-17;122,4;OK
2006;Asilo Nido Girotondo;2025-02-17;89,7;OK
2007;Asilo Nido Girotondo;2025-02-17;48,2;STIMA
2008;Piscina Comunale;2025-02-17;1.365,5;OK
2009;Piscina Comunale;2025-02-17;287,9;OK
2010;Centro Sportivo Città di Lodi;2025-02-17;250,2;OK
2001;Scuola Primaria Dante Alighieri;2025-02-18;178,5;OK
2002;Scuola Primaria Dante Alighieri;2025-02-18;84,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-18;304,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-18;133,8;OK
2005;Biblioteca Civica;2025-02-18;132,0;OK
2006;Asilo Nido Girotondo;2025-02-18;77,6;OK
2007;Asilo Nido Girotondo;2025-02-18;59,1;OK
2008;Piscina Comunale;2025-02-18;1.408,4;OK
2009;Piscina Comunale;2025-02-18;286,2;OK
2010;Centro Sportivo Città di Lodi;2025-02-18;251,2;OK
2001;Scuola Primaria Dante Alighieri;2025-02-19;161,5;OK
2002;Scuola Primaria Dante Alighieri;2025-02-19;72,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-19;312,6;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-02-19;114,6;OK
2005;Biblioteca Civica;2025-02-19;118,4;OK
2006;Asilo Nido Girotondo;2025-02-19;89,3;OK
2007;Asilo Nido Girotondo;2025-02-19;49,2;STIMA
2008;Piscina Comunale;2025-02-19;1.306,8;OK
2009;Piscina Comunale;2025-02-19;292,1;OK
2010;Centro Sportivo Città di Lodi;2025-02-19;279,6;OK
2001;Scuola Primaria Dante Alighieri;2025-02-20;168,6;OK
2002;Scuola Primaria Dante Alighieri;2025-02-20;89,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-20;272,1;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-20;146,2;STIMA
2005;Biblioteca Civica;2025-02-20;114,6;OK
2006;Asilo Nido Girotondo;2025-02-20;82,2;OK
2007;Asilo Nido Girotondo;2025-02-20;51,3;OK
2008;Piscina Comunale;2025-02-20;1.304,0;OK
2009;Piscina Comunale;2025-02-20;253,2;OK
2010;Centro Sportivo Città di Lodi;2025-02-20;275,8;OK
2001;Scuola Primaria Dante Alighieri;2025-02-21;153,3;OK
2002;Scuola Primaria Dante Alighieri;2025-02-21;78,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-21;301,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-21;119,5;OK
2005;Biblioteca Civica;2025-02-21;108,9;OK
2006;Asilo Nido Girotondo;2025-02-21;82,7;OK
2007;Asilo Nido Girotondo;2025-02-21;50,2;OK
2008;Piscina Comunale;2025-02-21;1.335,8;OK
2009;Piscina Comunale;2025-02-21;316,9;OK
2010;Centro Sportivo Città di Lodi;2025-02-21;258,1;OK
2001;Scuola Primaria Dante Alighieri;2025-02-22;87,8;STIMA
2002;Scuola Primaria Dante Alighieri;2025-02-22;88,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-22;147,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-22;109,1;OK
2005;Biblioteca Civica;2025-02-22;63,0;OK
2006;Asilo Nido Girotondo;2025-02-22;44,3;OK
2007;Asilo Nido Girotondo;2025-02-22;45,8;OK
2008;Piscina Comunale;2025-02-22;804,6;OK
2009;Piscina Comunale;2025-02-22;293,1;OK
2010;Centro Sportivo Città di Lodi;2025-02-22;157,1;OK
2001;Scuola Primaria Dante Alighieri;2025-02-23;96,1;OK
2002;Scuola Primaria Dante Alighieri;2025-02-23;92,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-23;136,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-23;118,5;OK
2005;Biblioteca Civica;2025-02-23;62,8;OK
2006;Asilo Nido Girotondo;2025-02-23;51,3;OK
2007;Asilo Nido Girotondo;2025-02-23;51,4;STIMA
2008;Piscina Comunale;2025-02-23;676,1;OK
2009;Piscina Comunale;2025-02-23;279,3;OK
2010;Centro Sportivo Città di Lodi;2025-02-23;127,6;OK
2001;Scuola Primaria Dante Alighieri;2025-02-24;155,9;OK
2002;Scuola Primaria Dante Alighieri;2025-02-24;71,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-24;299,1;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-24;114,6;OK
2005;Biblioteca Civica;2025-02-24;119,2;OK
2006;Asilo Nido Girotondo;2025-02-24;83,1;OK
2007;Asilo Nido Girotondo;2025-02-24;46,1;OK
2008;Piscina Comunale;2025-02-24;1.285,4;OK
2009;Piscina Comunale;2025-02-24;314,9;OK
2010;Centro Sportivo Città di Lodi;2025-02-24;243,9;OK
2001;Scuola Primaria Dante Alighieri;2025-02-25;156,8;OK
2002;Scuola Primaria Dante Alighieri;2025-02-25;66,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-25;308,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-25;103,1;OK
2005;Biblioteca Civica;2025-02-25;122,0;OK
2006;Asilo Nido Girotondo;2025-02-25;84,0;OK
2007;Asilo Nido Girotondo;2025-02-25;47,5;OK
2008;Piscina Comunale;2025-02-25;1.298,5;OK
2009;Piscina Comunale;2025-02-25;293,0;OK
2010;Centro Sportivo Città di Lodi;2025-02-25;276,4;OK
2001;Scuola Primaria Dante Alighieri;2025-02-26;173,4;OK
2002;Scuola Primaria Dante Alighieri;2025-02-26;77,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-26;275,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-26;138,6;OK
2005;Biblioteca Civica;2025-02-26;113,7;OK
2006;Asilo Nido Girotondo;2025-02-26;76,9;OK
2007;Asilo Nido Girotondo;2025-02-26;59,1;OK
2008;Piscina Comunale;2025-02-26;1.358,2;OK
2009;Piscina Comunale;2025-02-26;314,3;OK
2010;Centro Sportivo Città di Lodi;2025-02-26;245,9;OK
2001;Scuola Primaria Dante Alighieri;2025-02-27;167,0;OK
2002;Scuola Primaria Dante Alighieri;2025-02-27;71,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-27;275,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-27;118,3;OK
2005;Biblioteca Civica;2025-02-27;129,7;OK
2006;Asilo Nido Girotondo;2025-02-27;88,6;OK
2007;Asilo Nido Girotondo;2025-02-27;55,7;OK
2008;Piscina Comunale;2025-02-27;1.265,0;STIMA
2009;Piscina Comunale;2025-02-27;305,1;OK
2010;Centro Sportivo Città di Lodi;2025-02-27;232,2;OK
2001;Scuola Primaria Dante Alighieri;2025-02-28;181,1;OK
2002;Scuola Primaria Dante Alighieri;2025-02-28;88,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-02-28;287,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-02-28;137,5;OK
2005;Biblioteca Civica;2025-02-28;118,2;OK
2006;Asilo Nido Girotondo;2025-02-28;85,7;OK
2007;Asilo Nido Girotondo;2025-02-28;52,8;OK
2008;Piscina Comunale;2025-02-28;1.406,6;OK
2009;Piscina Comunale;2025-02-28;319,2;OK
2010;Centro Sportivo Città di Lodi;2025-02-28;237,3;OK
2001;Scuola Primaria Dante Alighieri;2025-03-01;82,0;OK
2002;Scuola Primaria Dante Alighieri;2025-03-01;64,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-01;172,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-01;107,5;OK
2005;Biblioteca Civica;2025-03-01;54,7;OK
2006;Asilo Nido Girotondo;2025-03-01;48,5;OK
2007;Asilo Nido Girotondo;2025-03-01;52,9;OK
2008;Piscina Comunale;2025-03-01;786,5;ERR
2009;Piscina Comunale;2025-03-01;246,0;OK
2010;Centro Sportivo Città di Lodi;2025-03-01;135,4;OK
2001;Scuola Primaria Dante Alighieri;2025-03-02;84,7;OK
2002;Scuola Primaria Dante Alighieri;2025-03-02;88,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-02;155,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-02;136,8;OK
2005;Biblioteca Civica;2025-03-02;71,3;OK
2006;Asilo Nido Girotondo;2025-03-02;49,7;ERR
2007;Asilo Nido Girotondo;2025-03-02;46,7;OK
2008;Piscina Comunale;2025-03-02;764,2;OK
2009;Piscina Comunale;2025-03-02;306,0;ERR
2010;Centro Sportivo Città di Lodi;2025-03-02;139,9;OK
2001;Scuola Primaria Dante Alighieri;2025-03-03;150,6;OK
2002;Scuola Primaria Dante Alighieri;2025-03-03;75,1;STIMA
2003;Palazzo Comunale – Piazza Libertà;2025-03-03;289,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-03;127,9;OK
2005;Biblioteca Civica;2025-03-03;114,4;OK
2006;Asilo Nido Girotondo;2025-03-03;85,3;OK
2007;Asilo Nido Girotondo;2025-03-03;50,0;OK
2008;Piscina Comunale;2025-03-03;1.367,2;OK
2009;Piscina Comunale;2025-03-03;295,8;OK
2010;Centro Sportivo Città di Lodi;2025-03-03;266,3;OK
2001;Scuola Primaria Dante Alighieri;2025-03-04;175,1;OK
2002;Scuola Primaria Dante Alighieri;2025-03-04;87,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-04;264,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-04;100,2;OK
2005;Biblioteca Civica;2025-03-04;123,9;OK
2006;Asilo Nido Girotondo;2025-03-04;77,1;OK
2007;Asilo Nido Girotondo;2025-03-04;56,3;OK
2008;Piscina Comunale;2025-03-04;1.291,8;OK
2009;Piscina Comunale;2025-03-04;268,9;OK
2010;Centro Sportivo Città di Lodi;2025-03-04;277,0;OK
2001;Scuola Primaria Dante Alighieri;2025-03-05;173,9;STIMA
2002;Scuola Primaria Dante Alighieri;2025-03-05;86,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-05;292,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-05;123,3;STIMA
2005;Biblioteca Civica;2025-03-05;110,7;OK
2006;Asilo Nido Girotondo;2025-03-05;86,0;OK
2007;Asilo Nido Girotondo;2025-03-05;42,2;OK
2008;Piscina Comunale;2025-03-05;1.390,1;OK
2009;Piscina Comunale;2025-03-05;235,5;OK
2010;Centro Sportivo Città di Lodi;2025-03-05;229,0;STIMA
2001;Scuola Primaria Dante Alighieri;2025-03-06;167,4;OK
2002;Scuola Primaria Dante Alighieri;2025-03-06;87,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-06;273,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-06;132,3;OK
2005;Biblioteca Civica;2025-03-06;113,8;OK
2006;Asilo Nido Girotondo;2025-03-06;79,5;OK
2007;Asilo Nido Girotondo;2025-03-06;47,2;OK
2008;Piscina Comunale;2025-03-06;1.249,1;OK
2009;Piscina Comunale;2025-03-06;273,7;OK
2010;Centro Sportivo Città di Lodi;2025-03-06;227,5;OK
2001;Scuola Primaria Dante Alighieri;2025-03-07;159,8;OK
2002;Scuola Primaria Dante Alighieri;2025-03-07;68,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-07;312,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-07;121,4;OK
2005;Biblioteca Civica;2025-03-07;116,3;OK
2006;Asilo Nido Girotondo;2025-03-07;87,4;OK
2007;Asilo Nido Girotondo;2025-03-07;50,9;OK
2008;Piscina Comunale;2025-03-07;1.298,3;OK
2009;Piscina Comunale;2025-03-07;292,9;OK
2010;Centro Sportivo Città di Lodi;2025-03-07;254,3;OK
2001;Scuola Primaria Dante Alighieri;2025-03-08;102,5;OK
2002;Scuola Primaria Dante Alighieri;2025-03-08;66,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-08;149,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-08;118,1;OK
2005;Biblioteca Civica;2025-03-08;75,6;OK
2006;Asilo Nido Girotondo;2025-03-08;41,6;OK
2007;Asilo Nido Girotondo;2025-03-08;45,6;OK
2008;Piscina Comunale;2025-03-08;798,2;OK
2009;Piscina Comunale;2025-03-08;263,7;OK
2010;Centro Sportivo Città di Lodi;2025-03-08;138,9;ERR
2001;Scuola Primaria Dante Alighieri;2025-03-09;78,5;OK
2002;Scuola Primaria Dante Alighieri;2025-03-09;79,1;ERR
2003;Palazzo Comunale – Piazza Libertà;2025-03-09;152,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-09;132,0;OK
2005;Biblioteca Civica;2025-03-09;58,2;OK
2006;Asilo Nido Girotondo;2025-03-09;49,3;OK
2007;Asilo Nido Girotondo;2025-03-09;54,6;OK
2008;Piscina Comunale;2025-03-09;673,2;STIMA
2009;Piscina Comunale;2025-03-09;258,4;OK
2010;Centro Sportivo Città di Lodi;2025-03-09;139,3;OK
2001;Scuola Primaria Dante Alighieri;2025-03-10;163,7;OK
2002;Scuola Primaria Dante Alighieri;2025-03-10;75,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-10;303,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-10;99,6;OK
2005;Biblioteca Civica;2025-03-10;121,5;OK
2006;Asilo Nido Girotondo;2025-03-10;79,5;OK
2007;Asilo Nido Girotondo;2025-03-10;56,4;OK
2008;Piscina Comunale;2025-03-10;1.241,7;OK
2009;Piscina Comunale;2025-03-10;268,0;OK
2010;Centro Sportivo Città di Lodi;2025-03-10;241,8;OK
2001;Scuola Primaria Dante Alighieri;2025-03-11;176,9;OK
2002;Scuola Primaria Dante Alighieri;2025-03-11;59,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-11;267,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-11;127,2;OK
2005;Biblioteca Civica;2025-03-11;124,5;OK
2006;Asilo Nido Girotondo;2025-03-11;82,3;OK
2007;Asilo Nido Girotondo;2025-03-11;47,0;ERR
2008;Piscina Comunale;2025-03-11;1.270,1;OK
2009;Piscina Comunale;2025-03-11;261,6;OK
2010;Centro Sportivo Città di Lodi;2025-03-11;239,9;OK
2001;Scuola Primaria Dante Alighieri;2025-03-12;157,6;OK
2002;Scuola Primaria Dante Alighieri;2025-03-12;67,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-12;297,1;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-12;117,2;OK
2005;Biblioteca Civica;2025-03-12;115,2;OK
2006;Asilo Nido Girotondo;2025-03-12;76,8;OK
2007;Asilo Nido Girotondo;2025-03-12;44,0;OK
2008;Piscina Comunale;2025-03-12;1.365,8;ERR
2009;Piscina Comunale;2025-03-12;218,2;OK
2010;Centro Sportivo Città di Lodi;2025-03-12;272,3;OK
2001;Scuola Primaria Dante Alighieri;2025-03-13;167,7;STIMA
2002;Scuola Primaria Dante Alighieri;2025-03-13;72,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-13;268,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-13;116,2;OK
2005;Biblioteca Civica;2025-03-13;126,9;OK
2006;Asilo Nido Girotondo;2025-03-13;88,0;OK
2007;Asilo Nido Girotondo;2025-03-13;39,1;OK
2008;Piscina Comunale;2025-03-13;1.335,6;OK
2009;Piscina Comunale;2025-03-13;229,0;OK
2010;Centro Sportivo Città di Lodi;2025-03-13;268,1;ERR
2001;Scuola Primaria Dante Alighieri;2025-03-14;149,7;OK
2002;Scuola Primaria Dante Alighieri;2025-03-14;67,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-14;286,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-14;114,7;OK
2005;Biblioteca Civica;2025-03-14;109,4;OK
2006;Asilo Nido Girotondo;2025-03-14;77,6;OK
2007;Asilo Nido Girotondo;2025-03-14;50,1;OK
2008;Piscina Comunale;2025-03-14;1.317,7;OK
2009;Piscina Comunale;2025-03-14;291,6;OK
2010;Centro Sportivo Città di Lodi;2025-03-14;245,7;OK
2001;Scuola Primaria Dante Alighieri;2025-03-15;104,3;OK
2002;Scuola Primaria Dante Alighieri;2025-03-15;59,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-15;181,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-15;118,8;OK
2005;Biblioteca Civica;2025-03-15;59,3;OK
2006;Asilo Nido Girotondo;2025-03-15;49,2;OK
2007;Asilo Nido Girotondo;2025-03-15;52,4;OK
2008;Piscina Comunale;2025-03-15;790,9;OK
2009;Piscina Comunale;2025-03-15;268,8;OK
2010;Centro Sportivo Città di Lodi;2025-03-15;140,7;OK
2001;Scuola Primaria Dante Alighieri;2025-03-16;77,1;OK
2002;Scuola Primaria Dante Alighieri;2025-03-16;77,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-16;179,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-16;118,8;OK
2005;Biblioteca Civica;2025-03-16;58,9;OK
2006;Asilo Nido Girotondo;2025-03-16;45,4;OK
2007;Asilo Nido Girotondo;2025-03-16;52,3;OK
2008;Piscina Comunale;2025-03-16;689,7;OK
2009;Piscina Comunale;2025-03-16;213,6;OK
2010;Centro Sportivo Città di Lodi;2025-03-16;150,6;OK
2001;Scuola Primaria Dante Alighieri;2025-03-17;157,0;OK
2002;Scuola Primaria Dante Alighieri;2025-03-17;67,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-17;267,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-17;100,1;OK
2005;Biblioteca Civica;2025-03-17;113,3;OK
2006;Asilo Nido Girotondo;2025-03-17;74,1;OK
2007;Asilo Nido Girotondo;2025-03-17;53,5;STIMA
2008;Piscina Comunale;2025-03-17;1.221,3;OK
2009;Piscina Comunale;2025-03-17;246,1;OK
2010;Centro Sportivo Città di Lodi;2025-03-17;234,0;OK
2001;Scuola Primaria Dante Alighieri;2025-03-18;174,2;OK
2002;Scuola Primaria Dante Alighieri;2025-03-18;63,2;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-18;282,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-18;116,9;OK
2005;Biblioteca Civica;2025-03-18;103,0;OK
2006;Asilo Nido Girotondo;2025-03-18;71,9;OK
2007;Asilo Nido Girotondo;2025-03-18;48,6;OK
2008;Piscina Comunale;2025-03-18;1.255,8;OK
2009;Piscina Comunale;2025-03-18;229,9;OK
2010;Centro Sportivo Città di Lodi;2025-03-18;226,6;OK
2001;Scuola Primaria Dante Alighieri;2025-03-19;159,7;OK
2002;Scuola Primaria Dante Alighieri;2025-03-19;58,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-19;272,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-19;117,7;ERR
2005;Biblioteca Civica;2025-03-19;125,0;OK
2006;Asilo Nido Girotondo;2025-03-19;75,3;OK
2007;Asilo Nido Girotondo;2025-03-19;36,9;OK
2008;Piscina Comunale;2025-03-19;1.323,2;STIMA
2009;Piscina Comunale;2025-03-19;243,3;OK
2010;Centro Sportivo Città di Lodi;2025-03-19;265,9;OK
2001;Scuola Primaria Dante Alighieri;2025-03-20;152,0;OK
2002;Scuola Primaria Dante Alighieri;2025-03-20;70,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-20;265,1;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-20;88,8;OK
2005;Biblioteca Civica;2025-03-20;105,5;OK
2006;Asilo Nido Girotondo;2025-03-20;83,4;OK
2007;Asilo Nido Girotondo;2025-03-20;50,2;OK
2008;Piscina Comunale;2025-03-20;1.310,1;OK
2009;Piscina Comunale;2025-03-20;246,2;OK
2010;Centro Sportivo Città di Lodi;2025-03-20;245,6;OK
2001;Scuola Primaria Dante Alighieri;2025-03-21;146,1;STIMA
2002;Scuola Primaria Dante Alighieri;2025-03-21;72,0;STIMA
2003;Palazzo Comunale – Piazza Libertà;2025-03-21;284,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-21;82,0;OK
2005;Biblioteca Civica;2025-03-21;108,7;OK
2006;Asilo Nido Girotondo;2025-03-21;83,2;OK
2007;Asilo Nido Girotondo;2025-03-21;46,1;OK
2008;Piscina Comunale;2025-03-21;1.334,6;OK
2009;Piscina Comunale;2025-03-21;208,4;OK
2010;Centro Sportivo Città di Lodi;2025-03-21;254,5;OK
2001;Scuola Primaria Dante Alighieri;2025-03-22;84,4;OK
2002;Scuola Primaria Dante Alighieri;2025-03-22;55,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-22;177,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-22;92,4;OK
2005;Biblioteca Civica;2025-03-22;55,1;OK
2006;Asilo Nido Girotondo;2025-03-22;44,4;OK
2007;Asilo Nido Girotondo;2025-03-22;42,1;OK
2008;Piscina Comunale;2025-03-22;763,4;OK
2009;Piscina Comunale;2025-03-22;247,4;OK
2010;Centro Sportivo Città di Lodi;2025-03-22;115,4;OK
2001;Scuola Primaria Dante Alighieri;2025-03-23;91,9;OK
2002;Scuola Primaria Dante Alighieri;2025-03-23;76,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-23;149,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-23;88,7;OK
2005;Biblioteca Civica;2025-03-23;59,0;OK
2006;Asilo Nido Girotondo;2025-03-23;43,1;OK
2007;Asilo Nido Girotondo;2025-03-23;35,9;OK
2008;Piscina Comunale;2025-03-23;787,6;OK
2009;Piscina Comunale;2025-03-23;252,6;OK
2010;Centro Sportivo Città di Lodi;2025-03-23;140,3;OK
2001;Scuola Primaria Dante Alighieri;2025-03-24;166,0;OK
2002;Scuola Primaria Dante Alighieri;2025-03-24;67,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-24;282,1;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-24;109,1;OK
2005;Biblioteca Civica;2025-03-24;103,2;OK
2006;Asilo Nido Girotondo;2025-03-24;84,0;OK
2007;Asilo Nido Girotondo;2025-03-24;34,7;STIMA
2008;Piscina Comunale;2025-03-24;1.302,3;OK
2009;Piscina Comunale;2025-03-24;202,5;OK
2010;Centro Sportivo Città di Lodi;2025-03-24;253,8;OK
2001;Scuola Primaria Dante Alighieri;2025-03-25;153,7;OK
2002;Scuola Primaria Dante Alighieri;2025-03-25;50,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-25;284,2;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-03-25;108,2;OK
2005;Biblioteca Civica;2025-03-25;119,0;OK
2006;Asilo Nido Girotondo;2025-03-25;78,7;OK
2007;Asilo Nido Girotondo;2025-03-25;42,9;OK
2008;Piscina Comunale;2025-03-25;1.362,4;OK
2009;Piscina Comunale;2025-03-25;235,6;OK
2010;Centro Sportivo Città di Lodi;2025-03-25;246,8;OK
2001;Scuola Primaria Dante Alighieri;2025-03-26;170,7;OK
2002;Scuola Primaria Dante Alighieri;2025-03-26;70,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-26;272,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-26;86,4;OK
2005;Biblioteca Civica;2025-03-26;102,1;OK
2006;Asilo Nido Girotondo;2025-03-26;81,6;OK
2007;Asilo Nido Girotondo;2025-03-26;38,3;OK
2008;Piscina Comunale;2025-03-26;1.344,5;OK
2009;Piscina Comunale;2025-03-26;217,1;OK
2010;Centro Sportivo Città di Lodi;2025-03-26;260,2;OK
2001;Scuola Primaria Dante Alighieri;2025-03-27;164,9;OK
2002;Scuola Primaria Dante Alighieri;2025-03-27;70,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-27;282,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-27;114,6;OK
2005;Biblioteca Civica;2025-03-27;107,2;OK
2006;Asilo Nido Girotondo;2025-03-27;79,0;OK
2007;Asilo Nido Girotondo;2025-03-27;38,0;OK
2008;Piscina Comunale;2025-03-27;1.243,5;OK
2009;Piscina Comunale;2025-03-27;261,4;OK
2010;Centro Sportivo Città di Lodi;2025-03-27;256,4;OK
2001;Scuola Primaria Dante Alighieri;2025-03-28;141,7;OK
2002;Scuola Primaria Dante Alighieri;2025-03-28;51,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-28;282,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-28;89,1;OK
2005;Biblioteca Civica;2025-03-28;112,4;OK
2006;Asilo Nido Girotondo;2025-03-28;85,2;OK
2007;Asilo Nido Girotondo;2025-03-28;43,4;OK
2008;Piscina Comunale;2025-03-28;1.324,8;OK
2009;Piscina Comunale;2025-03-28;245,6;OK
2010;Centro Sportivo Città di Lodi;2025-03-28;224,4;OK
2001;Scuola Primaria Dante Alighieri;2025-03-29;94,2;OK
2002;Scuola Primaria Dante Alighieri;2025-03-29;47,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-03-29;163,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-03-29;107,9;OK
2005;Biblioteca Civica;2025-03-29;69,0;OK
2006;Asilo Nido Girotondo;2025-03-29;46,5;OK
2007;Asilo Nido Girotondo;2025-03-29;46,0;OK
